Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,NEW_SMILES
CHEMBL1490134,,0,526.53,1,4.11,SID85271528,C=CCOc1ccc(C=NNc2ccc(S(=O)(=O)Nc3ccccc3C(=O)O)cc2[N+](=O)[O-])cc1OC,IC50,'=',5320.0,nM,5.27,,active,UO_0000065,,,,,0,CHEMBL1963910,PUBCHEM_BIOASSAY: Dose response confirmation of DNMT1 inhibitors in a Fluorescent Molecular Beacon assay. (Class of assay: confirmatory) ,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,C=CCOc1ccc(C=NNc2ccc(S(=O)(=O)Nc3ccccc3C(=O)O)cc2[N+](=O)[O-])cc1OC
CHEMBL4202651,,0,381.48,0,4.33,34,COc1cc2nc(-c3ccc(C)o3)cc(NC3CCN(C)CC3)c2cc1OC,IC50,'=',750.0,nM,6.12,,,UO_0000065,16.06,0.3,1.79,10.25,0,CHEMBL4195563,Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4190398,1,Scientific Literature,J Med Chem,2018.0,None,,COc1cc2[nH]c(-c3ccc(C)o3)cc(=NC3CCN(C)CC3)c2cc1OC
CHEMBL4203655,,0,450.58,0,4.45,42,COc1cc2c(NC3CCN(C)CC3)cc(-c3ccc(C)o3)nc2cc1OC1CCNCC1,IC50,'=',414.0,nM,6.38,,,UO_0000065,14.17,0.26,1.93,8.89,0,CHEMBL4195563,Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4190398,1,Scientific Literature,J Med Chem,2018.0,None,,COc1cc2c(=NC3CCN(C)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OC1CCNCC1
CHEMBL1435948,,0,418.47,0,1.37,SID57260657,COc1ccc(S(=O)(=O)N2CCN(C(=O)C3COc4ccccc4O3)CC2)cc1,IC50,'=',5820.0,nM,5.24,,active,UO_0000065,,,,,0,CHEMBL1963910,PUBCHEM_BIOASSAY: Dose response confirmation of DNMT1 inhibitors in a Fluorescent Molecular Beacon assay. (Class of assay: confirmatory) ,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,COc1ccc(S(=O)(=O)N2CCN(C(=O)C3COc4ccccc4O3)CC2)cc1
CHEMBL1568915,,0,454.7,1,7.75,SID22401406,C/C(=C/CCC(C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3)C(=O)O,IC50,'=',5930.0,nM,5.23,,active,UO_0000065,,,,,0,CHEMBL1963910,PUBCHEM_BIOASSAY: Dose response confirmation of DNMT1 inhibitors in a Fluorescent Molecular Beacon assay. (Class of assay: confirmatory) ,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,CC(=CCCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(=O)C(C)(C)C1CC3)C(=O)O
CHEMBL1437464,,0,378.43,0,3.91,SID85268331,CCOC(=O)C1CCCN(C(=O)c2cc(-c3ccco3)nc3ccccc23)C1,IC50,'=',6420.0,nM,5.19,,active,UO_0000065,,,,,0,CHEMBL1963910,PUBCHEM_BIOASSAY: Dose response confirmation of DNMT1 inhibitors in a Fluorescent Molecular Beacon assay. (Class of assay: confirmatory) ,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,CCOC(=O)C1CCCN(C(=O)c2cc(-c3ccco3)nc3ccccc23)C1
CHEMBL1332402,,0,490.54,1,5.25,SID56321144,Cc1ccc(NC(=O)CN2C(=O)S/C(=C/c3ccc(-c4cc(C(=O)O)ccc4C)o3)C2=O)cc1C,IC50,'=',11300.0,nM,4.95,,active,UO_0000065,,,,,0,CHEMBL1963910,PUBCHEM_BIOASSAY: Dose response confirmation of DNMT1 inhibitors in a Fluorescent Molecular Beacon assay. (Class of assay: confirmatory) ,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,Cc1ccc(NC(=O)CN2C(=O)SC(=Cc3ccc(-c4cc(C(=O)O)ccc4C)o3)C2=O)cc1C
CHEMBL3109084,,0,358.38,0,2.76,10,O=C(O)[C@H](Cc1c[nH]c2ccccc12)NSc1ncccc1[N+](=O)[O-],IC50,'=',20000.0,nM,4.7,,,UO_0000065,13.11,0.26,1.94,3.88,0,CHEMBL3111348,Inhibition of human recombinant DNMT1 expressed in H19 cells assessed as inhibition of tritiated methyl incorporation from [3H]-labeled AdoMet into hemimethylated DNA duplex after 2 hrs by liquid scintillation counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,H19,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3108732,1,Scientific Literature,J. Med. Chem.,2014.0,None,,O=C(O)C(Cc1c[nH]c2ccccc12)NSc1ncccc1[N+](=O)[O-]
CHEMBL564490,,0,366.45,0,-0.53,1i,CN1CC[C@@H](SC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)C1,IC50,'>',10000.0,nM,,,,UO_0000065,,,,,0,CHEMBL1036444,Inhibition of human recombinant DNMT1,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1151876,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009.0,None,,CN1CCC(SCC2OC(n3cnc4c(=N)[nH]cnc43)C(O)C2O)C1
CHEMBL1346592,,0,444.45,0,3.02,SID24797698,Cc1ccccc1NC(=O)CN1C(=O)N/C(=C\c2cccn2-c2cccc(C(=O)O)c2)C1=O,IC50,'=',6370.0,nM,5.2,,active,UO_0000065,,,,,0,CHEMBL1963910,PUBCHEM_BIOASSAY: Dose response confirmation of DNMT1 inhibitors in a Fluorescent Molecular Beacon assay. (Class of assay: confirmatory) ,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,Cc1ccccc1NC(=O)CN1C(=O)N=C(Cc2cccn2-c2cccc(C(=O)O)c2)C1=O
CHEMBL1341590,,0,541.37,1,3.08,SID24814418,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)c3ccc(COc4cccc(Cl)c4Cl)o3)C2SC1,IC50,'=',8670.0,nM,5.06,,active,UO_0000065,,,,,0,CHEMBL1963910,PUBCHEM_BIOASSAY: Dose response confirmation of DNMT1 inhibitors in a Fluorescent Molecular Beacon assay. (Class of assay: confirmatory) ,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,CC(=O)OC=C1CSC2C(NC(=O)c3ccc(COc4cccc(Cl)c4Cl)o3)C(=O)N2C1C(=O)O
CHEMBL1704614,,0,258.28,0,3.89,SID89853216,O=C1C(=O)c2c(ccc3ccccc23)-c2ccccc21,IC50,'=',1340.0,nM,5.87,,active,UO_0000065,,,,,0,CHEMBL1963910,PUBCHEM_BIOASSAY: Dose response confirmation of DNMT1 inhibitors in a Fluorescent Molecular Beacon assay. (Class of assay: confirmatory) ,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,O=C1C(=O)c2c(ccc3ccccc23)-c2ccccc21
CHEMBL580076,,0,362.48,0,4.05,SID49647004,COc1ccc2nc(C)cc(Nc3ccc(N4CCN(C)CC4)cc3)c2c1,IC50,'=',11400.0,nM,4.94,,active,UO_0000065,,,,,0,CHEMBL1963910,PUBCHEM_BIOASSAY: Dose response confirmation of DNMT1 inhibitors in a Fluorescent Molecular Beacon assay. (Class of assay: confirmatory) ,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,COc1ccc2[nH]c(C)cc(=Nc3ccc(N4CCN(C)CC4)cc3)c2c1
CHEMBL4640870,,0,458.59,0,2.2,12,O=C(CSc1ncnc2sccc12)N1CCN(Cc2cc(=O)n3ccsc3n2)CC1,IC50,'=',27200.0,nM,4.57,,,UO_0000065,9.96,0.21,2.37,5.45,0,CHEMBL4606698,Inhibition of human recombinant DNMT1 expressed in baculovirus infected insect cells using CpG site containing internally quenched hairpin oligonucleotide DNA substrate and SAM incubated for 30 mins by kinetic fluorogenic assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4602737,1,Scientific Literature,ACS Med Chem Lett,2020.0,None,,O=C(CSc1ncnc2sccc12)N1CCN(Cc2cc(=O)n3ccsc3n2)CC1
CHEMBL552309,,0,383.43,0,-0.83,5,Nc1ncnc2c1ccn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,IC50,'=',1500.0,nM,5.82,,,UO_0000065,15.19,0.31,6.65,3.43,0,CHEMBL1036408,Inhibition of human recombinant DNMT1 expressed in baculovirus infected high five insect cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1151871,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009.0,None,,N=c1[nH]cnc2c1ccn2C1OC(CSCCC(N)C(=O)O)C(O)C1O
CHEMBL4874514,,0,494.59,0,4.23,12i,COc1cc2nc(-c3ccc(C)o3)cc(NCC3CCN(C4CC(C(=O)NO)C4)CC3)c2cc1OC,IC50,'=',540.0,nM,6.27,,,UO_0000065,12.67,0.24,2.04,5.75,0,CHEMBL4835061,Inhibition of human DNMT1 enzyme using polydeoxy-inosine polydeoxy-cytosine DNA as substrate incubated for 15 mins in presence of SAM by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4834403,1,Scientific Literature,J Med Chem,2021.0,None,TIME = 0.25 hr,COc1cc2[nH]c(-c3ccc(C)o3)cc(=NCC3CCN(C4CC(C(O)=NO)C4)CC3)c2cc1OC
CHEMBL4854659,,0,517.59,1,4.66,12k,COc1cc2nc(-c3ccc(C)o3)cc(NCC3CCN(c4ccc(C(=O)NO)cn4)CC3)c2cc1OC,IC50,'=',8410.0,nM,5.08,,,UO_0000065,9.81,0.18,0.42,4.16,0,CHEMBL4835061,Inhibition of human DNMT1 enzyme using polydeoxy-inosine polydeoxy-cytosine DNA as substrate incubated for 15 mins in presence of SAM by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4834403,1,Scientific Literature,J Med Chem,2021.0,None,TIME = 0.25 hr,COc1cc2[nH]c(-c3ccc(C)o3)cc(=NCC3CCN(c4ccc(C(O)=NO)cn4)CC3)c2cc1OC
CHEMBL4845706,,0,520.63,1,4.54,13b,COc1cc2nc(C3CCCCC3)cc(NCC3CCN(c4ncc(C(=O)NO)cn4)CC3)c2cc1OC,IC50,'>',10.0,nM,,,,UO_0000065,,,,,0,CHEMBL4835061,Inhibition of human DNMT1 enzyme using polydeoxy-inosine polydeoxy-cytosine DNA as substrate incubated for 15 mins in presence of SAM by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4834403,1,Scientific Literature,J Med Chem,2021.0,None,TIME = 0.25 hr,COc1cc2[nH]c(C3CCCCC3)cc(=NCC3CCN(c4ncc(C(O)=NO)cn4)CC3)c2cc1OC
CHEMBL4208004,,0,492.66,1,5.43,6; CM-579,COc1cc2c(NCC3CCN(C)CC3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,IC50,'=',32.0,nM,7.5,,,UO_0000065,15.21,0.28,2.06,11.9,0,CHEMBL4835050,Inhibition of DNMT1 (unknown origin) by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4834403,1,Scientific Literature,J Med Chem,2021.0,None,,COc1cc2c(=NCC3CCN(C)CC3)cc(-c3ccc(C)o3)[nH]c2cc1OCCCN1CCCC1
CHEMBL569864,,0,490.65,0,3.87,7; BIX-01294,COc1cc2nc(N3CCCN(C)CC3)nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC,IC50,'>',10000.0,nM,,,,UO_0000065,,,,,0,CHEMBL4835055,Inhibition of DNMT1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4834403,1,Scientific Literature,J Med Chem,2021.0,None,,COc1cc2[nH]c(N3CCCN(C)CC3)nc(=NC3CCN(Cc4ccccc4)CC3)c2cc1OC
CHEMBL599367,,0,291.26,0,0.99,NSC-348926,O=C(O)CCCC(C(=O)O)N1C(=O)c2ccccc2C1=O,IC50,,,,,,Not Active,,,,,,0,CHEMBL1072866,Inhibition of human recombinant DNMT1 expressed in baculovirus-insect cell system by scintillation counting,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1157722,1,Scientific Literature,Bioorg. Med. Chem.,2010.0,None,,O=C(O)CCCC(C(=O)O)N1C(=O)c2ccccc2C1=O
CHEMBL1985987,,0,403.44,0,3.43,SID49823468,C/C(=N\NC(=O)c1cc(O)cc(O)c1)c1ccc(NC(=O)Cc2ccccc2)cc1,IC50,'=',4690.0,nM,5.33,,active,UO_0000065,,,,,0,CHEMBL1963910,PUBCHEM_BIOASSAY: Dose response confirmation of DNMT1 inhibitors in a Fluorescent Molecular Beacon assay. (Class of assay: confirmatory) ,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,CC(=NNC(=O)c1cc(O)cc(O)c1)c1ccc(NC(=O)Cc2ccccc2)cc1
CHEMBL1377441,,0,457.27,1,5.04,SID24803210,O=C(O)c1ccc(-c2ccc(/C=C3\NC(=O)N(Cc4ccc(Cl)cc4)C3=O)o2)cc1Cl,IC50,'=',4540.0,nM,5.34,,active,UO_0000065,,,,,0,CHEMBL1963910,PUBCHEM_BIOASSAY: Dose response confirmation of DNMT1 inhibitors in a Fluorescent Molecular Beacon assay. (Class of assay: confirmatory) ,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,O=C(O)c1ccc(-c2ccc(CC3=NC(=O)N(Cc4ccc(Cl)cc4)C3=O)o2)cc1Cl
CHEMBL1523953,,0,531.72,2,7.3,SID85301906,Cc1ccc(S(=O)(=O)N2[C@H](c3ccc(C(C)C)cc3)CC=C(C(=O)O)[C@@H]2c2ccc(C(C)(C)C)cc2)cc1,IC50,'=',5040.0,nM,5.3,,active,UO_0000065,,,,,0,CHEMBL1963910,PUBCHEM_BIOASSAY: Dose response confirmation of DNMT1 inhibitors in a Fluorescent Molecular Beacon assay. (Class of assay: confirmatory) ,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,Cc1ccc(S(=O)(=O)N2C(c3ccc(C(C)C)cc3)C=CC(C(=O)O)C2c2ccc(C(C)(C)C)cc2)cc1
CHEMBL1360321,,0,265.18,0,0.28,SID24822940,CN1C(=O)NC(=O)/C(=C\c2ccc([N+](=O)[O-])o2)C1=O,IC50,'=',2080.0,nM,5.68,,active,UO_0000065,,,,,0,CHEMBL1963910,PUBCHEM_BIOASSAY: Dose response confirmation of DNMT1 inhibitors in a Fluorescent Molecular Beacon assay. (Class of assay: confirmatory) ,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,CN1C(=O)NC(=O)C(=Cc2ccc([N+](=O)[O-])o2)C1=O
CHEMBL582503,,0,273.38,0,4.51,SID92763982,c1ccc2c(c1)c1c(c3ccccc32)CN2CCCC2C1,IC50,'>',99000.0,nM,,,inactive,UO_0000065,,,,,0,CHEMBL1963910,PUBCHEM_BIOASSAY: Dose response confirmation of DNMT1 inhibitors in a Fluorescent Molecular Beacon assay. (Class of assay: confirmatory) ,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,c1ccc2c(c1)c1c(c3ccccc32)CN2CCCC2C1
CHEMBL1429479,,0,296.28,0,2.25,SID26725982,Cc1ccc(N2C(=O)NC(=O)/C(=C/c3ccoc3)C2=O)cc1,IC50,'=',4000.0,nM,5.4,,active,UO_0000065,,,,,0,CHEMBL1963910,PUBCHEM_BIOASSAY: Dose response confirmation of DNMT1 inhibitors in a Fluorescent Molecular Beacon assay. (Class of assay: confirmatory) ,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,Cc1ccc(N2C(=O)NC(=O)C(=Cc3ccoc3)C2=O)cc1
CHEMBL1972915,,0,554.97,1,4.69,SID56320859,Cc1nn(-c2ccccc2)c(Cl)c1/C=N/Nc1ccc(S(=O)(=O)Nc2ccccc2C(=O)O)cc1[N+](=O)[O-],IC50,'=',4290.0,nM,5.37,,active,UO_0000065,,,,,0,CHEMBL1963910,PUBCHEM_BIOASSAY: Dose response confirmation of DNMT1 inhibitors in a Fluorescent Molecular Beacon assay. (Class of assay: confirmatory) ,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,Cc1nn(-c2ccccc2)c(Cl)c1C=NNc1ccc(S(=O)(=O)Nc2ccccc2C(=O)O)cc1[N+](=O)[O-]
CHEMBL3414633,,0,378.79,0,3.91,"19, SW55246",O=[N+]([O-])c1cc(S(=O)(=O)Nc2ccc(O)c3ccccc23)ccc1Cl,IC50,'=',12000.0,nM,4.92,,,UO_0000065,12.99,0.27,1.01,4.49,0,CHEMBL3418012,Inhibition of His6-tagged human recombinant DNMT1 expressed in insect Sf9 cells assessed as reduction in DNA methyltransferase activity using 5'-biotinylated 45-bp unmethylated or hemimethylated oligonucleotide substrates and [3H]-AdoMet by liquid scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3414469,1,Scientific Literature,J. Med. Chem.,2015.0,CHEMBL3308860,,O=[N+]([O-])c1cc(S(=O)(=O)Nc2ccc(O)c3ccccc23)ccc1Cl
CHEMBL1571625,,0,300.34,0,0.91,SID24806488,CC1=NN(c2ccccc2)C(=O)C1/C=C1\NC(=S)NC1=O,IC50,'=',8390.0,nM,5.08,,active,UO_0000065,,,,,0,CHEMBL1963910,PUBCHEM_BIOASSAY: Dose response confirmation of DNMT1 inhibitors in a Fluorescent Molecular Beacon assay. (Class of assay: confirmatory) ,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,C=c1[nH]n(-c2ccccc2)c(=O)c1=Cc1[nH]c(=S)[nH]c1O
CHEMBL256098,,0,475.53,0,4.47,SID17408801,Cc1ccc(NC(=O)CN2C(=O)S/C(=C\c3cccn3-c3cccc(C(=O)O)c3)C2=O)c(C)c1,IC50,'=',9170.0,nM,5.04,,active,UO_0000065,,,,,0,CHEMBL1963910,PUBCHEM_BIOASSAY: Dose response confirmation of DNMT1 inhibitors in a Fluorescent Molecular Beacon assay. (Class of assay: confirmatory) ,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,Cc1ccc(NC(=O)CN2C(=O)SC(=Cc3cccn3-c3cccc(C(=O)O)c3)C2=O)c(C)c1
CHEMBL1446088,,0,383.4,0,3.86,SID56319429,CCN(CC(=O)Nc1c(F)cccc1F)C(=O)c1cccc(-n2cccc2)c1,IC50,'=',27400.0,nM,4.56,,active,UO_0000065,,,,,0,CHEMBL1963910,PUBCHEM_BIOASSAY: Dose response confirmation of DNMT1 inhibitors in a Fluorescent Molecular Beacon assay. (Class of assay: confirmatory) ,F,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,CCN(CC(=O)Nc1c(F)cccc1F)C(=O)c1cccc(-n2cccc2)c1
CHEMBL4855823,,0,434.45,0,3.95,12f,COc1cc2nc(-c3ccc(C)o3)cc(NCc3ccc(C(=O)NO)cn3)c2cc1OC,IC50,'>',10000.0,nM,,,,UO_0000065,,,,,0,CHEMBL4835061,Inhibition of human DNMT1 enzyme using polydeoxy-inosine polydeoxy-cytosine DNA as substrate incubated for 15 mins in presence of SAM by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4834403,1,Scientific Literature,J Med Chem,2021.0,None,TIME = 0.25 hr,COc1cc2[nH]c(-c3ccc(C)o3)cc(=NCc3ccc(C(O)=NO)cn3)c2cc1OC
CHEMBL4554522,,0,685.83,3,6.26,24c,COc1ccc(CN2CCC(Nc3nc(Nc4ccc(NC(=O)CCCCCCC(=O)NO)cc4)nc4cc(OC)c(OC)cc34)CC2)cc1,IC50,'=',14000.0,nM,4.85,,,UO_0000065,7.08,0.13,-1.41,3.05,0,CHEMBL4315171,Inhibition of human DNMT1 using Poly(dI-dC) as substrate incubated for 1 hr in presence of [3H]-SAM by filter binding method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4311997,1,Scientific Literature,Eur J Med Chem,2019.0,None,,COc1ccc(CN2CCC(N=c3[nH]c(=Nc4ccc(NC(=O)CCCCCCC(O)=NO)cc4)[nH]c4cc(OC)c(OC)cc34)CC2)cc1
CHEMBL1489,AZACITIDINE,4,244.21,0,-3.17,7,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,IC50,'=',300.0,nM,6.52,,,UO_0000065,26.71,0.52,9.69,4.54,0,CHEMBL4137467,Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4130634,1,Scientific Literature,J Med Chem,2018.0,None,,N=c1ncn(C2OC(CO)C(O)C2O)c(=O)[nH]1
CHEMBL4163369,,0,412.58,0,3.92,23d,COc1cc2c(NC3CCN(C)CC3)cc(C)nc2cc1OCCCN1CCCC1,IC50,'=',929.0,nM,6.03,,,UO_0000065,14.62,0.27,2.11,12.1,0,CHEMBL4137467,Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4130634,1,Scientific Literature,J Med Chem,2018.0,None,,COc1cc2c(=NC3CCN(C)CC3)cc(C)[nH]c2cc1OCCCN1CCCC1
CHEMBL4162957,,0,491.64,0,3.97,23j,COc1cc2c(NC3CCN(C)CC3)cc(-c3cc[nH]c(=O)c3)nc2cc1OCCCN1CCCC1,IC50,'=',1250.0,nM,5.9,,,UO_0000065,12.01,0.22,1.93,7.14,0,CHEMBL4137467,Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1993,DNA (cytosine-5)-methyltransferase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4130634,1,Scientific Literature,J Med Chem,2018.0,None,,COc1cc2c(=NC3CCN(C)CC3)cc(-c3cc[nH]c(=O)c3)[nH]c2cc1OCCCN1CCCC1
